playerID,yearID,stint,teamID,lgID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,WAR
garcijo02,2025,1,SLN,NL,22,29,4,4,1,0,1,3.0,0.0,0.0,1,9.0,0.0,1.0,0.0,0.0,0.0,-0.1
garcile02,2020,1,CHA,AL,16,59,6,16,1,0,3,8.0,0.0,0.0,4,9.0,0.0,0.0,0.0,0.0,0.0,0.6
garcile02,2021,1,CHA,AL,126,415,60,111,22,4,5,54.0,6.0,2.0,41,97.0,0.0,4.0,9.0,5.0,12.0,2.1
garcile02,2022,1,CHA,AL,97,300,38,63,8,0,3,20.0,2.0,0.0,7,65.0,0.0,3.0,2.0,3.0,6.0,-0.9
garcilu04,2020,1,WAS,NL,40,134,18,37,6,0,2,16.0,1.0,1.0,5,29.0,0.0,0.0,0.0,0.0,3.0,-0.1
garcilu04,2021,1,WAS,NL,70,236,29,57,18,2,6,22.0,0.0,2.0,11,43.0,1.0,0.0,0.0,0.0,8.0,0.2
garcilu04,2022,1,WAS,NL,93,360,29,99,23,2,7,45.0,3.0,4.0,11,84.0,1.0,1.0,1.0,4.0,6.0,0.0
garcilu04,2023,1,WAS,NL,122,447,61,119,18,4,9,50.0,9.0,4.0,27,60.0,1.0,0.0,1.0,7.0,10.0,0.7
garcilu04,2024,1,WAS,NL,140,500,58,141,25,1,18,70.0,22.0,5.0,27,86.0,2.0,0.0,0.0,1.0,12.0,2.2
garcilu04,2025,1,WAS,NL,139,488,67,123,28,1,16,66.0,14.0,5.0,27,84.0,1.0,2.0,0.0,9.0,7.0,0.4
garcilu05,2021,1,HOU,AL,30,6,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,-0.1
garcima01,2022,1,KCA,AL,9,22,1,7,1,0,0,2.0,0.0,0.0,1,5.0,0.0,0.0,0.0,0.0,1.0,-0.1
garcima01,2023,1,KCA,AL,123,464,59,126,20,4,4,50.0,23.0,7.0,38,115.0,0.0,2.0,1.0,10.0,9.0,1.1
garcima01,2024,1,KCA,AL,157,575,84,133,27,5,7,58.0,37.0,2.0,42,103.0,0.0,0.0,4.0,5.0,7.0,1.4
garcima01,2025,1,KCA,AL,160,595,81,170,39,5,16,74.0,23.0,9.0,62,84.0,0.0,1.0,3.0,5.0,14.0,5.8
garciro02,2021,1,HOU,AL,47,106,8,16,3,0,1,8.0,0.0,0.0,8,42.0,0.0,1.0,1.0,1.0,2.0,-0.9
garciro03,2021,1,DET,AL,2,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
gardnbr01,2020,1,NYA,AL,49,130,20,29,5,1,5,15.0,3.0,3.0,26,35.0,0.0,1.0,0.0,1.0,0.0,0.7
gardnbr01,2021,1,NYA,AL,140,387,47,86,16,4,10,39.0,4.0,0.0,60,100.0,0.0,3.0,5.0,6.0,3.0,0.9
garliky01,2020,1,PHI,NL,12,22,0,3,1,0,0,3.0,0.0,0.0,0,7.0,0.0,1.0,0.0,0.0,0.0,-0.4
garliky01,2021,1,MIN,AL,36,99,17,23,8,0,5,10.0,1.0,0.0,6,32.0,0.0,1.0,0.0,1.0,2.0,0.1
garliky01,2022,1,MIN,AL,66,150,23,35,3,0,9,18.0,0.0,0.0,8,48.0,0.0,3.0,0.0,1.0,2.0,0.3
garliky01,2023,1,MIN,AL,14,28,2,5,1,0,2,4.0,0.0,0.0,2,11.0,0.0,0.0,0.0,0.0,0.0,-0.1
garnedu01,2020,1,HOU,AL,17,38,4,6,0,1,1,4.0,0.0,0.0,6,15.0,0.0,0.0,2.0,0.0,1.0,-0.4
garnedu01,2021,1,DET,AL,20,62,9,13,5,0,6,11.0,0.0,0.0,3,18.0,0.0,1.0,0.0,2.0,2.0,0.5
garnedu01,2022,1,DET,AL,8,10,1,3,1,0,0,1.0,0.0,0.0,1,4.0,0.0,0.0,0.0,0.0,0.0,0.1
garrebr01,2021,1,MIA,NL,8,11,1,2,0,0,0,0.0,0.0,0.0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
garrest01,2022,1,ARI,NL,27,76,13,21,8,0,4,10.0,3.0,1.0,3,27.0,0.0,1.0,0.0,1.0,1.0,0.5
garrest01,2023,1,WAS,NL,89,234,40,63,17,0,9,40.0,3.0,1.0,26,82.0,0.0,3.0,0.0,5.0,6.0,1.9
garrest01,2024,1,WAS,NL,2,5,2,3,1,0,1,3.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.3
garvemi01,2020,1,MIN,AL,23,72,8,12,1,0,2,5.0,0.0,0.0,7,37.0,0.0,1.0,0.0,1.0,1.0,0.0
garvemi01,2021,1,MIN,AL,68,207,29,53,15,0,13,34.0,1.0,1.0,31,71.0,0.0,3.0,0.0,2.0,4.0,2.1
garvemi01,2022,1,TEX,AL,54,188,23,39,7,0,10,24.0,1.0,1.0,23,53.0,0.0,2.0,0.0,2.0,3.0,0.4
garvemi01,2023,1,TEX,AL,87,296,45,80,11,0,19,50.0,0.0,0.0,44,82.0,1.0,3.0,0.0,0.0,6.0,2.3
garvemi01,2024,1,SEA,AL,114,367,37,63,17,0,15,51.0,0.0,0.0,53,133.0,0.0,7.0,0.0,3.0,9.0,-0.2
garvemi01,2025,1,SEA,AL,87,254,29,53,5,1,9,30.0,3.0,0.0,30,80.0,1.0,3.0,0.0,3.0,6.0,-0.1
gaspemi01,2024,1,BOS,AL,13,18,1,0,0,0,0,0.0,0.0,0.0,4,8.0,0.0,1.0,0.0,0.0,1.0,-0.2
gaspemi01,2025,1,MIN,AL,45,95,15,15,1,0,2,11.0,2.0,0.0,10,20.0,0.0,3.0,1.0,1.0,1.0,-0.3
gausmke01,2021,1,SFN,NL,34,54,6,10,0,0,0,4.0,0.0,0.0,2,31.0,0.0,0.0,5.0,1.0,0.0,0.2
gelofza01,2023,1,OAK,AL,69,270,40,72,20,1,14,32.0,14.0,2.0,26,82.0,1.0,3.0,0.0,1.0,5.0,2.5
gelofza01,2024,1,OAK,AL,138,497,60,105,20,2,17,49.0,25.0,3.0,38,188.0,0.0,4.0,3.0,5.0,7.0,1.4
gelofza01,2025,1,ATH,AL,30,92,12,16,3,0,2,7.0,1.0,2.0,7,46.0,0.0,0.0,1.0,1.0,0.0,-0.1
gentrty01,2024,1,KCA,AL,3,5,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,-0.1
germado01,2021,1,NYA,AL,22,2,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
giambtr01,2021,1,CHN,NL,5,13,0,2,0,0,0,0.0,0.0,0.0,0,4.0,0.0,0.0,0.0,0.0,0.0,-0.1
gibsoky01,2021,1,TEX,AL,19,2,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
gibsoky01,2021,2,PHI,NL,12,27,3,4,0,0,1,2.0,0.0,0.0,0,9.0,0.0,0.0,1.0,0.0,0.0,0.1
gilbedr01,2025,1,SFN,NL,39,100,12,19,5,1,3,13.0,1.0,1.0,7,20.0,0.0,1.0,0.0,1.0,2.0,-0.3
gilbety01,2021,1,ARI,NL,9,9,0,0,0,0,0,0.0,0.0,0.0,0,6.0,0.0,0.0,2.0,0.0,0.0,-0.1
gimenan01,2020,1,NYN,NL,49,118,22,31,3,2,3,12.0,8.0,1.0,7,28.0,0.0,6.0,0.0,1.0,0.0,1.0
gimenan01,2021,1,CLE,AL,68,188,23,41,10,0,5,16.0,11.0,0.0,11,54.0,0.0,7.0,1.0,3.0,1.0,0.9
gimenan01,2022,1,CLE,AL,146,491,66,146,26,3,17,69.0,20.0,3.0,34,112.0,4.0,25.0,4.0,3.0,9.0,7.4
gimenan01,2023,1,CLE,AL,153,557,76,140,27,5,15,62.0,30.0,6.0,32,112.0,3.0,20.0,4.0,3.0,10.0,5.0
gimenan01,2024,1,CLE,AL,152,583,64,147,22,1,9,63.0,30.0,5.0,26,97.0,1.0,15.0,3.0,6.0,11.0,4.0
gimenan01,2025,1,TOR,AL,101,329,39,69,11,1,7,35.0,12.0,2.0,25,66.0,0.0,11.0,1.0,3.0,8.0,1.1
giolilu01,2021,1,CHA,AL,31,4,0,1,0,0,0,0.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
gittech01,2021,1,NYA,AL,16,36,1,4,0,0,1,5.0,0.0,0.0,7,13.0,0.0,0.0,0.0,1.0,0.0,-0.2
glasnty01,2021,1,TBA,AL,14,2,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
godoyjo01,2021,1,SEA,AL,16,37,2,6,1,0,0,3.0,0.0,0.0,3,14.0,0.0,0.0,0.0,0.0,2.0,-0.1
godoyjo01,2022,1,MIN,AL,2,3,2,0,0,0,0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0
godoyjo01,2022,2,PIT,NL,8,17,1,1,0,0,0,1.0,0.0,0.0,0,7.0,0.0,0.0,0.0,0.0,0.0,-0.3
goinsry01,2020,1,CHA,AL,14,9,4,0,0,0,0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,-0.2
goldspa01,2020,1,SLN,NL,58,191,31,58,13,0,6,21.0,1.0,0.0,37,43.0,0.0,1.0,0.0,1.0,4.0,2.0
goldspa01,2021,1,SLN,NL,158,603,102,177,36,2,31,99.0,12.0,0.0,67,136.0,2.0,4.0,0.0,5.0,13.0,5.9
goldspa01,2022,1,SLN,NL,151,561,106,178,41,0,35,115.0,7.0,0.0,79,141.0,1.0,5.0,0.0,4.0,7.0,7.7
goldspa01,2023,1,SLN,NL,154,593,89,159,31,0,25,80.0,11.0,2.0,87,161.0,6.0,3.0,0.0,3.0,12.0,3.3
goldspa01,2024,1,SLN,NL,154,599,70,147,33,1,22,65.0,11.0,0.0,47,173.0,2.0,2.0,0.0,2.0,20.0,1.4
goldspa01,2025,1,NYA,AL,146,489,76,134,31,1,10,45.0,5.0,1.0,36,100.0,5.0,4.0,0.0,2.0,8.0,1.2
gombeau01,2021,1,COL,NL,24,32,0,3,0,0,0,1.0,0.0,0.0,1,13.0,0.0,0.0,9.0,0.0,1.0,-0.1
gomesya01,2020,1,WAS,NL,30,109,14,31,6,1,4,13.0,1.0,0.0,6,22.0,0.0,1.0,0.0,3.0,1.0,0.7
gomesya01,2021,1,WAS,NL,63,218,30,59,11,1,9,35.0,0.0,0.0,13,47.0,3.0,4.0,0.0,0.0,12.0,2.0
gomesya01,2021,2,OAK,AL,40,131,19,29,4,0,5,17.0,0.0,0.0,6,31.0,0.0,2.0,0.0,1.0,3.0,0.3
gomesya01,2022,1,CHN,NL,86,277,23,65,12,0,8,31.0,2.0,0.0,8,47.0,0.0,3.0,1.0,4.0,15.0,0.7
gomesya01,2023,1,CHN,NL,116,382,44,102,20,2,10,63.0,1.0,0.0,21,81.0,1.0,9.0,0.0,7.0,9.0,2.0
gomesya01,2024,1,CHN,NL,34,91,7,14,2,0,2,7.0,0.0,0.0,2,36.0,0.0,1.0,1.0,1.0,2.0,-0.7
gonsoto01,2021,1,LAN,NL,17,17,2,3,1,0,0,0.0,0.0,0.0,1,8.0,0.0,0.0,1.0,0.0,0.0,0.1
gonzach01,2021,1,COL,NL,24,31,3,5,1,0,0,1.0,0.0,0.0,1,16.0,0.0,0.0,2.0,0.0,0.0,0.1
gonzaer01,2020,1,PIT,NL,50,181,14,41,13,1,3,20.0,2.0,3.0,8,51.0,0.0,0.0,1.0,3.0,5.0,0.3
gonzaer01,2021,1,PIT,NL,71,220,17,51,7,1,2,21.0,2.0,2.0,8,40.0,0.0,0.0,0.0,1.0,4.0,-0.4
gonzaer01,2022,1,MIA,NL,16,37,4,7,1,0,0,3.0,1.0,0.0,4,12.0,0.0,0.0,0.0,0.0,1.0,0.2
gonzalu03,2020,1,CHA,AL,3,1,1,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
gonzalu03,2021,1,CHA,AL,6,8,2,2,2,0,0,0.0,0.0,0.0,3,2.0,0.0,0.0,0.0,0.0,1.0,0.1
gonzalu03,2022,1,SFN,NL,98,311,31,79,17,2,4,36.0,10.0,2.0,30,75.0,1.0,4.0,0.0,5.0,5.0,0.3
gonzama01,2020,1,MIN,AL,53,175,15,37,4,0,5,22.0,0.0,0.0,17,41.0,0.0,3.0,0.0,4.0,1.0,0.2
gonzama01,2021,1,BOS,AL,77,242,25,49,14,0,2,20.0,3.0,2.0,19,70.0,0.0,8.0,1.0,1.0,5.0,-0.3
gonzama01,2021,2,HOU,AL,14,34,5,6,0,0,3,8.0,0.0,0.0,1,8.0,0.0,1.0,0.0,0.0,3.0,-0.5
gonzama01,2022,1,NYA,AL,86,184,20,34,7,0,6,18.0,3.0,0.0,14,54.0,0.0,4.0,3.0,2.0,8.0,0.6
gonzama02,2021,1,SEA,AL,25,4,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
gonzani01,2023,1,PIT,NL,35,115,12,24,8,1,2,13.0,0.0,1.0,6,36.0,0.0,4.0,1.0,2.0,0.0,-0.2
gonzani01,2024,1,PIT,NL,94,359,42,97,19,3,7,49.0,5.0,3.0,18,74.0,1.0,5.0,1.0,4.0,8.0,1.0
gonzani01,2025,1,PIT,NL,96,381,39,99,18,3,5,30.0,0.0,2.0,21,73.0,0.0,2.0,0.0,4.0,12.0,-0.6
gonzaos01,2022,1,CLE,AL,91,362,39,107,27,0,11,43.0,1.0,2.0,15,75.0,2.0,3.0,0.0,2.0,6.0,2.2
gonzaos01,2023,1,CLE,AL,54,173,15,37,7,2,2,12.0,0.0,0.0,5,46.0,0.0,1.0,0.0,1.0,2.0,-1.4
gonzaos01,2025,1,SDN,NL,21,59,2,13,1,0,0,4.0,0.0,1.0,2,13.0,0.0,0.0,0.0,0.0,1.0,-0.5
gonzaro01,2021,1,CHA,AL,10,32,4,8,3,0,0,2.0,0.0,0.0,1,11.0,0.0,0.0,0.0,0.0,1.0,-0.1
gonzaro01,2022,1,CHA,AL,32,105,15,25,4,1,2,11.0,0.0,1.0,2,39.0,0.0,1.0,0.0,1.0,3.0,-0.3
gonzaro01,2023,1,CHA,AL,44,93,11,18,4,2,3,14.0,7.0,0.0,2,36.0,0.0,0.0,1.0,1.0,0.0,-0.4
gonzaro01,2024,1,BOS,AL,89,199,25,53,10,1,6,29.0,11.0,3.0,12,58.0,0.0,1.0,0.0,4.0,5.0,1.0
gonzaro01,2025,1,BOS,AL,96,315,47,96,23,3,9,53.0,6.0,5.0,18,81.0,1.0,3.0,0.0,5.0,8.0,2.0
goodmhu01,2023,1,COL,NL,23,70,6,14,4,3,1,17.0,1.0,0.0,5,24.0,0.0,0.0,0.0,2.0,2.0,-0.5
goodmhu01,2024,1,COL,NL,70,211,24,40,9,0,13,36.0,1.0,1.0,8,64.0,0.0,3.0,0.0,2.0,5.0,-0.9
goodmhu01,2025,1,COL,NL,144,540,73,150,28,5,31,91.0,1.0,2.0,33,152.0,0.0,4.0,0.0,2.0,16.0,3.7
goodrni01,2020,1,DET,AL,43,158,15,29,7,1,5,20.0,7.0,1.0,18,69.0,0.0,0.0,0.0,3.0,4.0,0.1
goodrni01,2021,1,DET,AL,90,290,39,62,11,2,9,33.0,14.0,5.0,29,107.0,0.0,4.0,0.0,2.0,6.0,-0.2
goodrni01,2022,1,HOU,AL,15,43,2,5,2,0,0,1.0,1.0,0.0,2,23.0,0.0,0.0,0.0,0.0,0.0,-0.2
goodrni01,2024,1,TBA,AL,9,16,1,3,0,0,0,0.0,0.0,1.0,1,6.0,0.0,0.0,1.0,0.0,0.0,-0.4
goodrni01,2024,2,LAA,AL,4,13,1,0,0,0,0,0.0,1.0,0.0,2,4.0,0.0,0.0,0.0,0.0,0.0,-0.5
goodwbr01,2020,1,LAA,AL,30,95,12,23,7,1,4,17.0,1.0,0.0,12,35.0,1.0,1.0,0.0,1.0,0.0,0.2
goodwbr01,2020,2,CIN,NL,20,49,5,8,2,0,2,5.0,4.0,0.0,5,19.0,0.0,0.0,0.0,1.0,1.0,-0.5
goodwbr01,2021,1,CHA,AL,72,235,33,52,10,1,8,29.0,1.0,0.0,33,58.0,0.0,1.0,1.0,1.0,2.0,-0.6
gordoal01,2020,1,KCA,AL,50,163,15,34,4,0,4,11.0,0.0,0.0,18,37.0,0.0,3.0,0.0,0.0,0.0,0.3
gordode01,2020,1,SEA,AL,33,75,12,15,1,0,0,3.0,3.0,2.0,5,13.0,0.0,2.0,0.0,0.0,1.0,-0.5
gordode01,2022,1,WAS,NL,23,59,6,18,1,1,0,2.0,3.0,2.0,0,8.0,0.0,0.0,0.0,0.0,1.0,-0.3
gordoni01,2021,1,MIN,AL,73,200,19,48,9,1,4,23.0,10.0,1.0,12,55.0,0.0,3.0,0.0,1.0,7.0,0.1
gordoni01,2022,1,MIN,AL,138,405,45,110,28,4,9,50.0,6.0,4.0,19,105.0,1.0,10.0,3.0,6.0,8.0,1.6
gordoni01,2023,1,MIN,AL,34,91,13,16,5,1,2,7.0,0.0,0.0,1,11.0,0.0,0.0,1.0,0.0,1.0,-0.3
gordoni01,2024,1,MIA,NL,95,260,29,59,11,1,8,32.0,5.0,5.0,11,67.0,0.0,1.0,0.0,3.0,5.0,-1.6
gorete01,2022,1,NYN,NL,10,7,1,1,0,0,0,0.0,3.0,0.0,0,3.0,0.0,0.0,1.0,0.0,0.0,-0.1
gormano01,2022,1,SLN,NL,89,283,44,64,13,0,14,35.0,1.0,0.0,28,103.0,0.0,2.0,0.0,0.0,2.0,0.7
gormano01,2023,1,SLN,NL,119,406,59,96,17,0,27,76.0,7.0,2.0,53,148.0,1.0,3.0,0.0,2.0,5.0,2.4
gormano01,2024,1,SLN,NL,107,365,42,74,15,0,19,50.0,6.0,1.0,34,151.0,1.0,1.0,0.0,2.0,2.0,0.5
gormano01,2025,1,SLN,NL,111,351,48,72,14,1,14,46.0,1.0,1.0,47,136.0,2.0,0.0,0.0,4.0,1.0,0.1
gorskma01,2025,1,PIT,NL,15,41,2,8,0,1,2,4.0,0.0,1.0,1,16.0,0.0,0.0,0.0,0.0,1.0,-0.3
gosseph01,2020,1,PHI,NL,39,92,14,23,5,0,3,12.0,0.0,0.0,10,27.0,1.0,0.0,0.0,0.0,3.0,-0.1
gosseph01,2021,1,LAA,AL,104,345,40,90,14,0,7,47.0,4.0,2.0,24,81.0,0.0,3.0,0.0,1.0,3.0,-0.4
gosseph01,2022,1,ATL,NL,12,23,4,6,0,0,0,0.0,0.0,0.0,1,6.0,0.0,0.0,0.0,0.0,0.0,-0.1
gosseph01,2022,2,LAA,AL,22,51,2,5,0,1,0,2.0,0.0,0.0,1,18.0,0.0,1.0,0.0,0.0,1.0,-0.9
goudeas01,2021,2,COL,NL,11,6,0,1,0,0,0,0.0,0.0,0.0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
gourryu01,2020,1,HOU,AL,57,211,27,49,12,1,6,22.0,0.0,1.0,12,27.0,0.0,2.0,0.0,5.0,6.0,-0.1
gourryu01,2021,1,HOU,AL,143,530,83,169,31,0,15,81.0,1.0,1.0,59,68.0,2.0,4.0,0.0,12.0,16.0,3.8
gourryu01,2022,1,HOU,AL,146,545,53,132,40,0,8,53.0,8.0,0.0,30,73.0,0.0,6.0,0.0,3.0,13.0,-0.2
gourryu01,2023,1,MIA,NL,108,298,32,73,16,3,4,27.0,4.0,0.0,26,44.0,3.0,1.0,0.0,4.0,13.0,-0.7
gourryu01,2024,1,KCA,AL,18,54,7,13,3,0,0,6.0,1.0,0.0,9,15.0,0.0,0.0,0.0,2.0,1.0,0.2
gourryu01,2025,1,SDN,NL,16,36,2,4,1,0,0,3.0,0.0,0.0,4,8.0,0.0,0.0,0.0,0.0,0.0,-0.5
grandya01,2020,1,CHA,AL,46,161,27,37,7,0,8,27.0,0.0,0.0,30,58.0,0.0,1.0,0.0,2.0,4.0,0.9
grandya01,2021,1,CHA,AL,93,279,60,67,9,0,23,62.0,0.0,0.0,87,82.0,0.0,3.0,1.0,5.0,15.0,3.7
grandya01,2022,1,CHA,AL,99,327,15,66,7,0,5,27.0,1.0,0.0,45,79.0,1.0,2.0,0.0,2.0,8.0,-1.4
grandya01,2023,1,CHA,AL,118,363,33,85,14,0,8,33.0,0.0,0.0,36,86.0,1.0,4.0,0.0,2.0,11.0,-0.6
grandya01,2024,1,PIT,NL,72,215,26,49,10,0,9,27.0,1.0,0.0,24,46.0,0.0,0.0,3.0,1.0,7.0,0.7
gratebr01,2021,1,LAN,NL,34,2,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grayjo02,2021,1,COL,NL,31,47,2,5,0,0,0,3.0,0.0,0.0,0,32.0,0.0,0.0,3.0,0.0,0.0,-0.3
grayjo03,2021,1,LAN,NL,2,3,0,0,0,0,0,0.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
grayjo03,2021,2,WAS,NL,12,19,0,1,0,0,0,0.0,0.0,0.0,1,9.0,0.0,0.0,1.0,0.0,0.0,-0.1
grayso01,2021,1,CIN,NL,26,41,4,6,0,0,0,0.0,0.0,0.0,1,10.0,0.0,0.0,1.0,0.0,1.0,-0.1
graytr01,2023,1,TBA,AL,2,5,1,2,0,0,1,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
graytr01,2024,1,MIA,NL,7,7,0,0,0,0,0,0.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0,-0.1
graytr01,2024,2,OAK,AL,8,21,0,3,1,0,0,0.0,0.0,0.0,3,13.0,0.0,0.0,0.0,0.0,0.0,0.0
graytr01,2025,1,TBA,AL,30,78,9,18,5,0,3,9.0,0.0,0.0,6,19.0,0.0,0.0,1.0,1.0,0.0,0.2
greenri02,2022,1,DET,AL,93,376,46,95,18,4,5,42.0,1.0,4.0,36,120.0,0.0,3.0,0.0,3.0,8.0,1.3
greenri02,2023,1,DET,AL,99,378,51,109,19,4,11,37.0,7.0,0.0,35,114.0,0.0,1.0,0.0,2.0,7.0,1.9
greenri02,2024,1,DET,AL,137,512,82,134,27,6,24,74.0,4.0,2.0,64,156.0,3.0,5.0,0.0,2.0,2.0,5.3
greenri02,2025,1,DET,AL,157,600,84,155,31,1,36,111.0,2.0,1.0,46,201.0,1.0,4.0,0.0,5.0,14.0,2.2
gregodi01,2020,1,PHI,NL,60,215,34,61,10,2,10,40.0,3.0,2.0,15,28.0,3.0,4.0,1.0,2.0,4.0,1.1
gregodi01,2021,1,PHI,NL,103,368,35,77,16,2,13,54.0,3.0,0.0,25,67.0,1.0,8.0,0.0,7.0,8.0,-1.0
gregodi01,2022,1,PHI,NL,63,214,17,45,9,4,1,19.0,1.0,0.0,13,36.0,0.0,3.0,0.0,2.0,0.0,-0.4
greingr01,2020,1,DET,AL,18,51,8,6,2,0,3,8.0,0.0,0.0,3,20.0,0.0,1.0,0.0,0.0,2.0,-0.3
greingr01,2021,1,DET,AL,31,72,7,17,4,0,1,7.0,0.0,0.0,9,31.0,0.0,0.0,1.0,0.0,0.0,0.0
greingr01,2022,1,ARI,NL,2,6,0,1,0,0,0,0.0,0.0,0.0,2,3.0,0.0,0.0,0.0,0.0,0.0,0.0
greinza01,2021,1,HOU,AL,30,2,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
grichra01,2020,1,TOR,AL,55,216,38,59,9,0,12,35.0,1.0,1.0,13,49.0,1.0,0.0,0.0,2.0,5.0,0.4
grichra01,2021,1,TOR,AL,149,511,59,123,25,1,22,81.0,0.0,3.0,27,114.0,0.0,3.0,0.0,4.0,17.0,0.8
grichra01,2022,1,COL,NL,141,506,60,131,21,3,19,73.0,4.0,0.0,24,127.0,0.0,6.0,0.0,2.0,12.0,0.3
grichra01,2023,1,COL,NL,64,240,40,74,19,1,8,27.0,2.0,2.0,18,51.0,2.0,4.0,0.0,1.0,6.0,1.0
grichra01,2023,2,LAA,AL,54,194,25,42,12,1,8,17.0,0.0,0.0,11,45.0,0.0,2.0,0.0,1.0,5.0,0.3
grichra01,2024,1,ARI,NL,106,254,40,74,20,2,12,46.0,0.0,0.0,20,46.0,0.0,3.0,0.0,2.0,5.0,2.2
grichra01,2025,1,ARI,NL,70,175,25,42,15,1,7,22.0,0.0,1.0,10,39.0,1.0,0.0,0.0,3.0,5.0,-0.4
grichra01,2025,2,KCA,AL,43,97,10,20,3,0,2,5.0,0.0,0.0,7,22.0,0.0,1.0,0.0,0.0,1.0,-0.4
grishtr01,2020,1,SDN,NL,59,215,42,54,8,3,10,26.0,10.0,1.0,31,64.0,0.0,3.0,1.0,1.0,1.0,2.5
grishtr01,2021,1,SDN,NL,132,462,61,112,28,3,15,62.0,13.0,5.0,54,119.0,2.0,6.0,1.0,4.0,10.0,3.1
grishtr01,2022,1,SDN,NL,152,451,58,83,16,2,17,53.0,7.0,1.0,57,150.0,1.0,7.0,7.0,2.0,3.0,2.7
grishtr01,2023,1,SDN,NL,153,469,67,93,31,1,13,50.0,15.0,3.0,75,154.0,0.0,5.0,4.0,1.0,7.0,1.8
grishtr01,2024,1,NYA,AL,76,179,21,34,8,0,9,31.0,1.0,1.0,22,57.0,1.0,4.0,1.0,2.0,5.0,0.4
grishtr01,2025,1,NYA,AL,143,494,87,116,9,1,34,74.0,3.0,2.0,82,137.0,0.0,4.0,0.0,1.0,7.0,3.5
grissva01,2022,1,ATL,NL,41,141,24,41,6,0,5,18.0,5.0,2.0,11,34.0,1.0,3.0,0.0,1.0,0.0,0.8
grissva01,2023,1,ATL,NL,23,75,5,21,3,1,0,9.0,0.0,1.0,2,15.0,0.0,2.0,0.0,1.0,2.0,-0.7
grissva01,2024,1,BOS,AL,31,105,10,20,3,0,0,6.0,2.0,0.0,7,24.0,0.0,1.0,0.0,1.0,3.0,-0.1
groshjo01,2022,1,MIA,NL,17,61,9,16,0,0,1,2.0,0.0,0.0,4,13.0,0.0,0.0,0.0,0.0,2.0,-0.1
grossro01,2020,1,OAK,AL,51,166,23,40,12,2,8,23.0,8.0,1.0,21,38.0,2.0,5.0,0.0,0.0,1.0,1.2
grossro01,2021,1,DET,AL,156,557,88,133,23,3,23,67.0,20.0,5.0,98,155.0,3.0,8.0,2.0,6.0,8.0,2.9
grossro01,2022,1,DET,AL,83,273,24,56,13,1,2,23.0,3.0,1.0,38,90.0,0.0,6.0,0.0,3.0,2.0,0.1
grossro01,2022,2,ATL,NL,46,138,16,30,6,0,5,22.0,3.0,1.0,18,39.0,0.0,0.0,0.0,1.0,1.0,0.5
grossro01,2023,1,TEX,AL,115,353,56,84,23,1,10,49.0,1.0,0.0,57,98.0,0.0,2.0,0.0,8.0,8.0,0.1
grossro01,2024,1,CHA,AL,25,71,6,15,4,0,0,4.0,2.0,0.0,13,20.0,0.0,0.0,0.0,1.0,2.0,-0.1
grossro01,2024,2,TEX,AL,46,105,13,25,4,0,3,10.0,1.0,0.0,16,25.0,0.0,0.0,0.0,1.0,5.0,0.3
grossro01,2024,3,KCA,AL,16,32,2,4,0,0,0,2.0,0.0,0.0,5,13.0,0.0,1.0,0.0,0.0,1.0,-0.4
grullde01,2020,1,BOS,AL,1,3,0,1,0,0,0,1.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,-0.1
gsellro01,2021,1,NYN,NL,18,5,0,0,0,0,0,0.0,0.0,0.0,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0
